j1p4,j1p4,j1p4,j1p4,j2p4,j2p4,j2p4,j2p4,j3p4,j3p4,j3p4,j3p4,dR12,dR13,dR23,j1btag,j2btag,j3btag,j1area,j2area,j3area
pt,phi,eta,mass,pt,phi,eta,mass,pt,phi,eta,mass,,,,,,,,,
88.0625,-1.6098633,1.2255859,12.1484375,47.15625,1.5080566,-0.4680786,9.6328125,42.0,-2.6264648,0.12461853,9.6328125,3.5482285,1.4985354,2.2289114,0.26782227,0.26782227,0.26782227,0.5385742,0.50878906,0.48876953
88.0625,-1.6098633,1.2255859,12.1484375,45.3125,-1.4855957,-0.7001953,9.28125,42.0,-2.6264648,0.12461853,9.28125,1.9297864,1.4985354,1.4078,0.26782227,0.26782227,0.26782227,0.5385742,0.50878906,0.48876953
56.71875,-0.39068604,1.0178223,8.0078125,47.15625,1.5080566,-0.4680786,9.6328125,45.3125,-1.4855957,-0.7001953,9.6328125,2.4110425,2.037256,3.0026379,0.13598633,0.13598633,0.13598633,0.50878906,0.50878906,0.50878906
56.71875,-0.39068604,1.0178223,8.0078125,47.15625,1.5080566,-0.4680786,9.6328125,42.0,-2.6264648,0.12461853,9.6328125,2.4110425,2.4075963,2.2289114,0.13598633,0.13598633,0.13598633,0.50878906,0.50878906,0.48876953
56.71875,-0.39068604,1.0178223,8.0078125,45.3125,-1.4855957,-0.7001953,9.28125,42.0,-2.6264648,0.12461853,9.28125,2.037256,2.4075963,1.4078,0.13598633,0.13598633,0.13598633,0.50878906,0.50878906,0.48876953
47.15625,1.5080566,-0.4680786,9.6328125,45.3125,-1.4855957,-0.7001953,9.28125,42.0,-2.6264648,0.12461853,9.28125,3.0026379,2.2289114,1.4078,0.17370605,0.17370605,0.17370605,0.50878906,0.50878906,0.48876953
70.5,-2.144043,-1.4440918,11.4921875,68.375,-2.0625,-0.48449707,9.3515625,37.125,2.567871,-2.3486328,9.3515625,0.9630531,1.8130326,2.4913445,-10.0,-10.0,-10.0,0.45874023,0.4987793,0.46875
106.0625,-2.7319336,-0.31152344,11.0390625,84.1875,-0.3572998,0.33355713,13.0390625,76.75,-2.1865234,1.4389648,13.0390625,2.4606938,1.8334888,2.1372848,0.16125488,0.16125488,0.16125488,0.48876953,0.48876953,0.48876953
106.0625,-2.7319336,-0.31152344,11.0390625,84.1875,-0.3572998,0.33355713,13.0390625,37.75,-3.0195312,1.7126465,13.0390625,2.4606938,2.0444992,2.998227,0.16125488,0.16125488,0.16125488,0.48876953,0.48876953,0.47875977
106.0625,-2.7319336,-0.31152344,11.0390625,84.1875,-0.3572998,0.33355713,13.0390625,31.765625,2.0698242,1.1171875,13.0390625,2.4606938,2.0581162,2.5504916,0.16125488,0.16125488,0.16125488,0.48876953,0.48876953,0.6582031
106.0625,-2.7319336,-0.31152344,11.0390625,76.75,-2.1865234,1.4389648,10.4765625,37.75,-3.0195312,1.7126465,10.4765625,1.8334888,2.0444992,0.8768145,0.16125488,0.16125488,0.16125488,0.48876953,0.48876953,0.47875977
106.0625,-2.7319336,-0.31152344,11.0390625,76.75,-2.1865234,1.4389648,10.4765625,31.765625,2.0698242,1.1171875,10.4765625,1.8334888,2.0581162,2.052221,0.16125488,0.16125488,0.16125488,0.48876953,0.48876953,0.6582031
106.0625,-2.7319336,-0.31152344,11.0390625,37.75,-3.0195312,1.7126465,6.7070312,31.765625,2.0698242,1.1171875,6.7070312,2.0444992,2.0581162,1.3340918,0.16125488,0.16125488,0.16125488,0.48876953,0.47875977,0.6582031
84.1875,-0.3572998,0.33355713,13.0390625,76.75,-2.1865234,1.4389648,10.4765625,37.75,-3.0195312,1.7126465,10.4765625,2.1372848,2.998227,0.8768145,0.31420898,0.31420898,0.31420898,0.48876953,0.48876953,0.47875977
84.1875,-0.3572998,0.33355713,13.0390625,76.75,-2.1865234,1.4389648,10.4765625,31.765625,2.0698242,1.1171875,10.4765625,2.1372848,2.5504916,2.052221,0.31420898,0.31420898,0.31420898,0.48876953,0.48876953,0.6582031
84.1875,-0.3572998,0.33355713,13.0390625,37.75,-3.0195312,1.7126465,6.7070312,31.765625,2.0698242,1.1171875,6.7070312,2.998227,2.5504916,1.3340918,0.31420898,0.31420898,0.31420898,0.48876953,0.47875977,0.6582031
76.75,-2.1865234,1.4389648,10.4765625,37.75,-3.0195312,1.7126465,6.7070312,31.765625,2.0698242,1.1171875,6.7070312,0.8768145,2.052221,1.3340918,0.2919922,0.2919922,0.2919922,0.48876953,0.47875977,0.6582031
131.125,2.1484375,-0.38787842,16.53125,89.75,-0.89697266,1.390625,12.1875,59.96875,1.5056152,0.52648926,12.1875,3.526698,1.1177158,2.5532644,0.2298584,0.2298584,0.2298584,0.47875977,0.50878906,0.5385742
131.125,2.1484375,-0.38787842,16.53125,89.75,-0.89697266,1.390625,12.1875,57.15625,1.9318848,-1.2255859,12.1875,3.526698,0.86524504,3.8531797,0.2298584,0.2298584,0.2298584,0.47875977,0.50878906,0.4987793
131.125,2.1484375,-0.38787842,16.53125,89.75,-0.89697266,1.390625,12.1875,55.78125,-1.2949219,-1.8422852,12.1875,3.526698,3.1905973,3.2573104,0.2298584,0.2298584,0.2298584,0.47875977,0.50878906,0.50878906
131.125,2.1484375,-0.38787842,16.53125,89.75,-0.89697266,1.390625,12.1875,44.625,1.5866699,-1.887207,12.1875,3.526698,1.601115,4.1125007,0.2298584,0.2298584,0.2298584,0.47875977,0.50878906,0.5185547
131.125,2.1484375,-0.38787842,16.53125,59.96875,1.5056152,0.52648926,8.7890625,57.15625,1.9318848,-1.2255859,8.7890625,1.1177158,0.86524504,1.8031842,0.2298584,0.2298584,0.2298584,0.47875977,0.5385742,0.4987793
131.125,2.1484375,-0.38787842,16.53125,59.96875,1.5056152,0.52648926,8.7890625,55.78125,-1.2949219,-1.8422852,8.7890625,1.1177158,3.1905973,3.6679833,0.2298584,0.2298584,0.2298584,0.47875977,0.5385742,0.50878906
131.125,2.1484375,-0.38787842,16.53125,59.96875,1.5056152,0.52648926,8.7890625,44.625,1.5866699,-1.887207,8.7890625,1.1177158,1.601115,2.415057,0.2298584,0.2298584,0.2298584,0.47875977,0.5385742,0.5185547
131.125,2.1484375,-0.38787842,16.53125,57.15625,1.9318848,-1.2255859,10.7109375,55.78125,-1.2949219,-1.8422852,10.7109375,0.86524504,3.1905973,3.117975,0.2298584,0.2298584,0.2298584,0.47875977,0.4987793,0.50878906
131.125,2.1484375,-0.38787842,16.53125,57.15625,1.9318848,-1.2255859,10.7109375,44.625,1.5866699,-1.887207,10.7109375,0.86524504,1.601115,0.7462679,0.2298584,0.2298584,0.2298584,0.47875977,0.4987793,0.5185547
131.125,2.1484375,-0.38787842,16.53125,55.78125,-1.2949219,-1.8422852,13.875,44.625,1.5866699,-1.887207,13.875,3.1905973,1.601115,2.881942,0.2298584,0.2298584,0.2298584,0.47875977,0.50878906,0.5185547
89.75,-0.89697266,1.390625,12.1875,59.96875,1.5056152,0.52648926,8.7890625,57.15625,1.9318848,-1.2255859,8.7890625,2.5532644,3.8531797,1.8031842,0.0748291,0.0748291,0.0748291,0.50878906,0.5385742,0.4987793
89.75,-0.89697266,1.390625,12.1875,59.96875,1.5056152,0.52648926,8.7890625,55.78125,-1.2949219,-1.8422852,8.7890625,2.5532644,3.2573104,3.6679833,0.0748291,0.0748291,0.0748291,0.50878906,0.5385742,0.50878906
89.75,-0.89697266,1.390625,12.1875,59.96875,1.5056152,0.52648926,8.7890625,44.625,1.5866699,-1.887207,8.7890625,2.5532644,4.1125007,2.415057,0.0748291,0.0748291,0.0748291,0.50878906,0.5385742,0.5185547
89.75,-0.89697266,1.390625,12.1875,57.15625,1.9318848,-1.2255859,10.7109375,55.78125,-1.2949219,-1.8422852,10.7109375,3.8531797,3.2573104,3.117975,0.0748291,0.0748291,0.0748291,0.50878906,0.4987793,0.50878906
89.75,-0.89697266,1.390625,12.1875,57.15625,1.9318848,-1.2255859,10.7109375,44.625,1.5866699,-1.887207,10.7109375,3.8531797,4.1125007,0.7462679,0.0748291,0.0748291,0.0748291,0.50878906,0.4987793,0.5185547
89.75,-0.89697266,1.390625,12.1875,55.78125,-1.2949219,-1.8422852,13.875,44.625,1.5866699,-1.887207,13.875,3.2573104,4.1125007,2.881942,0.0748291,0.0748291,0.0748291,0.50878906,0.50878906,0.5185547
59.96875,1.5056152,0.52648926,8.7890625,57.15625,1.9318848,-1.2255859,10.7109375,55.78125,-1.2949219,-1.8422852,10.7109375,1.8031842,3.6679833,3.117975,0.1439209,0.1439209,0.1439209,0.5385742,0.4987793,0.50878906
59.96875,1.5056152,0.52648926,8.7890625,57.15625,1.9318848,-1.2255859,10.7109375,44.625,1.5866699,-1.887207,10.7109375,1.8031842,2.415057,0.7462679,0.1439209,0.1439209,0.1439209,0.5385742,0.4987793,0.5185547
59.96875,1.5056152,0.52648926,8.7890625,55.78125,-1.2949219,-1.8422852,13.875,44.625,1.5866699,-1.887207,13.875,3.6679833,2.415057,2.881942,0.1439209,0.1439209,0.1439209,0.5385742,0.50878906,0.5185547
57.15625,1.9318848,-1.2255859,10.7109375,55.78125,-1.2949219,-1.8422852,13.875,44.625,1.5866699,-1.887207,13.875,3.117975,0.7462679,2.881942,0.30273438,0.30273438,0.30273438,0.4987793,0.50878906,0.5185547
81.5625,-0.7772217,-1.5905762,10.8046875,49.15625,2.0161133,-1.822998,9.859375,42.5,2.772461,-1.3759766,9.859375,2.8029876,2.7419136,0.8785727,0.6435547,0.6435547,0.6435547,0.4987793,0.50878906,0.55859375
58.6875,0.7590332,-1.3452148,8.71875,50.40625,0.011489868,0.38287354,11.8671875,32.15625,2.840332,-0.12789917,11.8671875,1.8828464,2.4111538,2.8745847,0.9707031,0.9707031,0.9707031,0.5185547,0.5385742,0.4189453
103.75,1.3515625,2.3388672,9.25,67.875,-2.224121,0.49523926,7.4179688,60.65625,1.4162598,1.6950684,7.4179688,3.275596,0.6470415,2.9024136,0.3930664,0.3930664,0.3930664,0.50878906,0.50878906,0.46875
103.75,1.3515625,2.3388672,9.25,67.875,-2.224121,0.49523926,7.4179688,41.125,-1.0981445,-1.4382324,7.4179688,3.275596,4.5019493,2.2374396,0.3930664,0.3930664,0.3930664,0.50878906,0.50878906,0.50878906
103.75,1.3515625,2.3388672,9.25,67.875,-2.224121,0.49523926,7.4179688,33.46875,2.0498047,0.5626221,7.4179688,3.275596,1.9085567,2.010389,0.3930664,0.3930664,0.3930664,0.50878906,0.50878906,0.47875977
103.75,1.3515625,2.3388672,9.25,67.875,-2.224121,0.49523926,7.4179688,31.859375,1.3059082,0.17456055,7.4179688,3.275596,2.164788,2.7717688,0.3930664,0.3930664,0.3930664,0.50878906,0.50878906,0.45874023
103.75,1.3515625,2.3388672,9.25,60.65625,1.4162598,1.6950684,9.5625,41.125,-1.0981445,-1.4382324,9.5625,0.6470415,4.5019493,4.0174375,0.3930664,0.3930664,0.3930664,0.50878906,0.46875,0.50878906
103.75,1.3515625,2.3388672,9.25,60.65625,1.4162598,1.6950684,9.5625,33.46875,2.0498047,0.5626221,9.5625,0.6470415,1.9085567,1.2976185,0.3930664,0.3930664,0.3930664,0.50878906,0.46875,0.47875977
103.75,1.3515625,2.3388672,9.25,60.65625,1.4162598,1.6950684,9.5625,31.859375,1.3059082,0.17456055,9.5625,0.6470415,2.164788,1.5245069,0.3930664,0.3930664,0.3930664,0.50878906,0.46875,0.45874023
103.75,1.3515625,2.3388672,9.25,41.125,-1.0981445,-1.4382324,4.4882812,33.46875,2.0498047,0.5626221,4.4882812,4.5019493,1.9085567,3.7192907,0.3930664,0.3930664,0.3930664,0.50878906,0.50878906,0.47875977
103.75,1.3515625,2.3388672,9.25,41.125,-1.0981445,-1.4382324,4.4882812,31.859375,1.3059082,0.17456055,4.4882812,4.5019493,2.164788,2.8949215,0.3930664,0.3930664,0.3930664,0.50878906,0.50878906,0.45874023
103.75,1.3515625,2.3388672,9.25,33.46875,2.0498047,0.5626221,7.28125,31.859375,1.3059082,0.17456055,7.28125,1.9085567,2.164788,0.8390314,0.3930664,0.3930664,0.3930664,0.50878906,0.47875977,0.45874023
67.875,-2.224121,0.49523926,7.4179688,60.65625,1.4162598,1.6950684,9.5625,41.125,-1.0981445,-1.4382324,9.5625,2.9024136,2.2374396,4.0174375,0.27563477,0.27563477,0.27563477,0.50878906,0.46875,0.50878906
67.875,-2.224121,0.49523926,7.4179688,60.65625,1.4162598,1.6950684,9.5625,33.46875,2.0498047,0.5626221,9.5625,2.9024136,2.010389,1.2976185,0.27563477,0.27563477,0.27563477,0.50878906,0.46875,0.47875977
67.875,-2.224121,0.49523926,7.4179688,60.65625,1.4162598,1.6950684,9.5625,31.859375,1.3059082,0.17456055,9.5625,2.9024136,2.7717688,1.5245069,0.27563477,0.27563477,0.27563477,0.50878906,0.46875,0.45874023
67.875,-2.224121,0.49523926,7.4179688,41.125,-1.0981445,-1.4382324,4.4882812,33.46875,2.0498047,0.5626221,4.4882812,2.2374396,2.010389,3.7192907,0.27563477,0.27563477,0.27563477,0.50878906,0.50878906,0.47875977
67.875,-2.224121,0.49523926,7.4179688,41.125,-1.0981445,-1.4382324,4.4882812,31.859375,1.3059082,0.17456055,4.4882812,2.2374396,2.7717688,2.8949215,0.27563477,0.27563477,0.27563477,0.50878906,0.50878906,0.45874023
67.875,-2.224121,0.49523926,7.4179688,33.46875,2.0498047,0.5626221,7.28125,31.859375,1.3059082,0.17456055,7.28125,2.010389,2.7717688,0.8390314,0.27563477,0.27563477,0.27563477,0.50878906,0.47875977,0.45874023
60.65625,1.4162598,1.6950684,9.5625,41.125,-1.0981445,-1.4382324,4.4882812,33.46875,2.0498047,0.5626221,4.4882812,4.0174375,1.2976185,3.7192907,0.14697266,0.14697266,0.14697266,0.46875,0.50878906,0.47875977
60.65625,1.4162598,1.6950684,9.5625,41.125,-1.0981445,-1.4382324,4.4882812,31.859375,1.3059082,0.17456055,4.4882812,4.0174375,1.5245069,2.8949215,0.14697266,0.14697266,0.14697266,0.46875,0.50878906,0.45874023
60.65625,1.4162598,1.6950684,9.5625,33.46875,2.0498047,0.5626221,7.28125,31.859375,1.3059082,0.17456055,7.28125,1.2976185,1.5245069,0.8390314,0.14697266,0.14697266,0.14697266,0.46875,0.47875977,0.45874023
41.125,-1.0981445,-1.4382324,4.4882812,33.46875,2.0498047,0.5626221,7.28125,31.859375,1.3059082,0.17456055,7.28125,3.7192907,2.8949215,0.8390314,0.99121094,0.99121094,0.99121094,0.50878906,0.47875977,0.45874023
60.59375,-0.85998535,0.89086914,11.640625,45.9375,2.4550781,1.0307617,6.1914062,37.15625,2.9423828,0.9334717,6.1914062,2.9714167,2.4811828,0.49692175,0.86035156,0.86035156,0.86035156,0.50878906,0.45874023,0.38891602
178.375,-2.7036133,0.020755768,16.578125,89.125,0.6345215,-0.07652283,11.375,54.09375,-1.7770996,1.0380859,11.375,2.9466567,1.3760045,2.6567407,0.1081543,0.1081543,0.1081543,0.47875977,0.4987793,0.48876953
178.375,-2.7036133,0.020755768,16.578125,89.125,0.6345215,-0.07652283,11.375,50.03125,2.7993164,0.6619873,11.375,2.9466567,1.0099391,2.2872984,0.1081543,0.1081543,0.1081543,0.47875977,0.4987793,0.48876953
178.375,-2.7036133,0.020755768,16.578125,54.09375,-1.7770996,1.0380859,11.8203125,50.03125,2.7993164,0.6619873,11.8203125,1.3760045,1.0099391,1.7477161,0.1081543,0.1081543,0.1081543,0.47875977,0.48876953,0.48876953
89.125,0.6345215,-0.07652283,11.375,54.09375,-1.7770996,1.0380859,11.8203125,50.03125,2.7993164,0.6619873,11.8203125,2.6567407,2.2872984,1.7477161,0.19091797,0.19091797,0.19091797,0.4987793,0.48876953,0.48876953
135.625,-1.6621094,0.82958984,16.375,67.9375,1.4020996,0.25500488,11.0859375,51.1875,-1.2565918,1.1877441,11.0859375,3.1176152,0.5410351,2.81756,0.09088135,0.09088135,0.09088135,0.45874023,0.4987793,0.35913086
135.625,-1.6621094,0.82958984,16.375,67.9375,1.4020996,0.25500488,11.0859375,36.5,-2.459961,0.56970215,11.0859375,3.1176152,0.83911186,2.4414911,0.09088135,0.09088135,0.09088135,0.45874023,0.4987793,0.4987793
135.625,-1.6621094,0.82958984,16.375,67.9375,1.4020996,0.25500488,11.0859375,32.21875,0.72229004,1.1062012,11.0859375,3.1176152,2.4003904,1.0893466,0.09088135,0.09088135,0.09088135,0.45874023,0.4987793,0.5185547
135.625,-1.6621094,0.82958984,16.375,51.1875,-1.2565918,1.1877441,8.421875,36.5,-2.459961,0.56970215,8.421875,0.5410351,0.83911186,1.3528022,0.09088135,0.09088135,0.09088135,0.45874023,0.35913086,0.4987793
135.625,-1.6621094,0.82958984,16.375,51.1875,-1.2565918,1.1877441,8.421875,32.21875,0.72229004,1.1062012,8.421875,0.5410351,2.4003904,1.9805613,0.09088135,0.09088135,0.09088135,0.45874023,0.35913086,0.5185547
135.625,-1.6621094,0.82958984,16.375,36.5,-2.459961,0.56970215,6.1132812,32.21875,0.72229004,1.1062012,6.1132812,0.83911186,2.4003904,3.1470025,0.09088135,0.09088135,0.09088135,0.45874023,0.4987793,0.5185547
67.9375,1.4020996,0.25500488,11.0859375,51.1875,-1.2565918,1.1877441,8.421875,36.5,-2.459961,0.56970215,8.421875,2.81756,2.4414911,1.3528022,0.59228516,0.59228516,0.59228516,0.4987793,0.35913086,0.4987793
67.9375,1.4020996,0.25500488,11.0859375,51.1875,-1.2565918,1.1877441,8.421875,32.21875,0.72229004,1.1062012,8.421875,2.81756,1.0893466,1.9805613,0.59228516,0.59228516,0.59228516,0.4987793,0.35913086,0.5185547
67.9375,1.4020996,0.25500488,11.0859375,36.5,-2.459961,0.56970215,6.1132812,32.21875,0.72229004,1.1062012,6.1132812,2.4414911,1.0893466,3.1470025,0.59228516,0.59228516,0.59228516,0.4987793,0.4987793,0.5185547
51.1875,-1.2565918,1.1877441,8.421875,36.5,-2.459961,0.56970215,6.1132812,32.21875,0.72229004,1.1062012,6.1132812,1.3528022,1.9805613,3.1470025,0.1739502,0.1739502,0.1739502,0.35913086,0.4987793,0.5185547
88.5,-0.6542969,-0.045288086,10.1640625,69.5625,2.4858398,-1.4289551,10.15625,48.28125,-1.9475098,0.88671875,10.15625,3.4314709,1.594063,2.9638214,0.82128906,0.82128906,0.82128906,0.5385742,0.48876953,0.5185547
88.5,-0.6542969,-0.045288086,10.1640625,69.5625,2.4858398,-1.4289551,10.15625,43.75,2.0986328,0.107437134,10.15625,3.4314709,2.7571628,1.5844338,0.82128906,0.82128906,0.82128906,0.5385742,0.48876953,0.4987793
88.5,-0.6542969,-0.045288086,10.1640625,48.28125,-1.9475098,0.88671875,9.203125,43.75,2.0986328,0.107437134,9.203125,1.594063,2.7571628,2.36889,0.82128906,0.82128906,0.82128906,0.5385742,0.5185547,0.4987793
69.5625,2.4858398,-1.4289551,10.15625,48.28125,-1.9475098,0.88671875,9.203125,43.75,2.0986328,0.107437134,9.203125,2.9638214,1.5844338,2.36889,0.7861328,0.7861328,0.7861328,0.48876953,0.5185547,0.4987793
122.625,-0.4810791,-0.07571411,12.3671875,94.0625,2.2016602,-1.3269043,14.890625,40.0,-0.15536499,-0.46392822,14.890625,2.9601634,0.5067543,2.510039,0.097229004,0.097229004,0.097229004,0.5185547,0.5185547,0.37890625
122.625,-0.4810791,-0.07571411,12.3671875,94.0625,2.2016602,-1.3269043,14.890625,38.9375,2.918457,-1.3613281,14.890625,2.9601634,3.1572514,0.717623,0.097229004,0.097229004,0.097229004,0.5185547,0.5185547,0.40893555
122.625,-0.4810791,-0.07571411,12.3671875,94.0625,2.2016602,-1.3269043,14.890625,34.0,2.4692383,-0.53356934,14.890625,2.9601634,2.985633,0.8372445,0.097229004,0.097229004,0.097229004,0.5185547,0.5185547,0.5385742
122.625,-0.4810791,-0.07571411,12.3671875,94.0625,2.2016602,-1.3269043,14.890625,32.65625,-1.7736816,-0.5003662,14.890625,2.9601634,1.3605702,2.4513886,0.097229004,0.097229004,0.097229004,0.5185547,0.5185547,0.48876953
122.625,-0.4810791,-0.07571411,12.3671875,94.0625,2.2016602,-1.3269043,14.890625,31.921875,0.8520508,0.97302246,14.890625,2.9601634,1.6961969,2.6666663,0.097229004,0.097229004,0.097229004,0.5185547,0.5185547,0.47875977
122.625,-0.4810791,-0.07571411,12.3671875,40.0,-0.15536499,-0.46392822,4.3125,38.9375,2.918457,-1.3613281,4.3125,0.5067543,3.1572514,3.202141,0.097229004,0.097229004,0.097229004,0.5185547,0.37890625,0.40893555
122.625,-0.4810791,-0.07571411,12.3671875,40.0,-0.15536499,-0.46392822,4.3125,34.0,2.4692383,-0.53356934,4.3125,0.5067543,2.985633,2.625527,0.097229004,0.097229004,0.097229004,0.5185547,0.37890625,0.5385742
122.625,-0.4810791,-0.07571411,12.3671875,40.0,-0.15536499,-0.46392822,4.3125,32.65625,-1.7736816,-0.5003662,4.3125,0.5067543,1.3605702,1.6187271,0.097229004,0.097229004,0.097229004,0.5185547,0.37890625,0.48876953
122.625,-0.4810791,-0.07571411,12.3671875,40.0,-0.15536499,-0.46392822,4.3125,31.921875,0.8520508,0.97302246,4.3125,0.5067543,1.6961969,1.7549113,0.097229004,0.097229004,0.097229004,0.5185547,0.37890625,0.47875977
122.625,-0.4810791,-0.07571411,12.3671875,38.9375,2.918457,-1.3613281,6.8632812,34.0,2.4692383,-0.53356934,6.8632812,3.1572514,2.985633,0.94179726,0.097229004,0.097229004,0.097229004,0.5185547,0.40893555,0.5385742
122.625,-0.4810791,-0.07571411,12.3671875,38.9375,2.918457,-1.3613281,6.8632812,32.65625,-1.7736816,-0.5003662,6.8632812,3.1572514,1.3605702,1.8090563,0.097229004,0.097229004,0.097229004,0.5185547,0.40893555,0.48876953
122.625,-0.4810791,-0.07571411,12.3671875,38.9375,2.918457,-1.3613281,6.8632812,31.921875,0.8520508,0.97302246,6.8632812,3.1572514,1.6961969,3.1175678,0.097229004,0.097229004,0.097229004,0.5185547,0.40893555,0.47875977
122.625,-0.4810791,-0.07571411,12.3671875,34.0,2.4692383,-0.53356934,6.1992188,32.65625,-1.7736816,-0.5003662,6.1992188,2.985633,1.3605702,2.0405354,0.097229004,0.097229004,0.097229004,0.5185547,0.5385742,0.48876953
122.625,-0.4810791,-0.07571411,12.3671875,34.0,2.4692383,-0.53356934,6.1992188,31.921875,0.8520508,0.97302246,6.1992188,2.985633,1.6961969,2.2102296,0.097229004,0.097229004,0.097229004,0.5185547,0.5385742,0.47875977
122.625,-0.4810791,-0.07571411,12.3671875,32.65625,-1.7736816,-0.5003662,5.8085938,31.921875,0.8520508,0.97302246,5.8085938,1.3605702,1.6961969,3.0108712,0.097229004,0.097229004,0.097229004,0.5185547,0.48876953,0.47875977
94.0625,2.2016602,-1.3269043,14.890625,40.0,-0.15536499,-0.46392822,4.3125,38.9375,2.918457,-1.3613281,4.3125,2.510039,0.717623,3.202141,0.09851074,0.09851074,0.09851074,0.5185547,0.37890625,0.40893555
94.0625,2.2016602,-1.3269043,14.890625,40.0,-0.15536499,-0.46392822,4.3125,34.0,2.4692383,-0.53356934,4.3125,2.510039,0.8372445,2.625527,0.09851074,0.09851074,0.09851074,0.5185547,0.37890625,0.5385742
94.0625,2.2016602,-1.3269043,14.890625,40.0,-0.15536499,-0.46392822,4.3125,32.65625,-1.7736816,-0.5003662,4.3125,2.510039,2.4513886,1.6187271,0.09851074,0.09851074,0.09851074,0.5185547,0.37890625,0.48876953
94.0625,2.2016602,-1.3269043,14.890625,40.0,-0.15536499,-0.46392822,4.3125,31.921875,0.8520508,0.97302246,4.3125,2.510039,2.6666663,1.7549113,0.09851074,0.09851074,0.09851074,0.5185547,0.37890625,0.47875977
94.0625,2.2016602,-1.3269043,14.890625,38.9375,2.918457,-1.3613281,6.8632812,34.0,2.4692383,-0.53356934,6.8632812,0.717623,0.8372445,0.94179726,0.09851074,0.09851074,0.09851074,0.5185547,0.40893555,0.5385742
94.0625,2.2016602,-1.3269043,14.890625,38.9375,2.918457,-1.3613281,6.8632812,32.65625,-1.7736816,-0.5003662,6.8632812,0.717623,2.4513886,1.8090563,0.09851074,0.09851074,0.09851074,0.5185547,0.40893555,0.48876953
94.0625,2.2016602,-1.3269043,14.890625,38.9375,2.918457,-1.3613281,6.8632812,31.921875,0.8520508,0.97302246,6.8632812,0.717623,2.6666663,3.1175678,0.09851074,0.09851074,0.09851074,0.5185547,0.40893555,0.47875977
94.0625,2.2016602,-1.3269043,14.890625,34.0,2.4692383,-0.53356934,6.1992188,32.65625,-1.7736816,-0.5003662,6.1992188,0.8372445,2.4513886,2.0405354,0.09851074,0.09851074,0.09851074,0.5185547,0.5385742,0.48876953
94.0625,2.2016602,-1.3269043,14.890625,34.0,2.4692383,-0.53356934,6.1992188,31.921875,0.8520508,0.97302246,6.1992188,0.8372445,2.6666663,2.2102296,0.09851074,0.09851074,0.09851074,0.5185547,0.5385742,0.47875977
94.0625,2.2016602,-1.3269043,14.890625,32.65625,-1.7736816,-0.5003662,5.8085938,31.921875,0.8520508,0.97302246,5.8085938,2.4513886,2.6666663,3.0108712,0.09851074,0.09851074,0.09851074,0.5185547,0.48876953,0.47875977
40.0,-0.15536499,-0.46392822,4.3125,38.9375,2.918457,-1.3613281,6.8632812,34.0,2.4692383,-0.53356934,6.8632812,3.202141,2.625527,0.94179726,0.8154297,0.8154297,0.8154297,0.37890625,0.40893555,0.5385742
40.0,-0.15536499,-0.46392822,4.3125,38.9375,2.918457,-1.3613281,6.8632812,32.65625,-1.7736816,-0.5003662,6.8632812,3.202141,1.6187271,1.8090563,0.8154297,0.8154297,0.8154297,0.37890625,0.40893555,0.48876953
40.0,-0.15536499,-0.46392822,4.3125,38.9375,2.918457,-1.3613281,6.8632812,31.921875,0.8520508,0.97302246,6.8632812,3.202141,1.7549113,3.1175678,0.8154297,0.8154297,0.8154297,0.37890625,0.40893555,0.47875977
40.0,-0.15536499,-0.46392822,4.3125,34.0,2.4692383,-0.53356934,6.1992188,32.65625,-1.7736816,-0.5003662,6.1992188,2.625527,1.6187271,2.0405354,0.8154297,0.8154297,0.8154297,0.37890625,0.5385742,0.48876953
40.0,-0.15536499,-0.46392822,4.3125,34.0,2.4692383,-0.53356934,6.1992188,31.921875,0.8520508,0.97302246,6.1992188,2.625527,1.7549113,2.2102296,0.8154297,0.8154297,0.8154297,0.37890625,0.5385742,0.47875977
40.0,-0.15536499,-0.46392822,4.3125,32.65625,-1.7736816,-0.5003662,5.8085938,31.921875,0.8520508,0.97302246,5.8085938,1.6187271,1.7549113,3.0108712,0.8154297,0.8154297,0.8154297,0.37890625,0.48876953,0.47875977
38.9375,2.918457,-1.3613281,6.8632812,34.0,2.4692383,-0.53356934,6.1992188,32.65625,-1.7736816,-0.5003662,6.1992188,0.94179726,1.8090563,2.0405354,0.14868164,0.14868164,0.14868164,0.40893555,0.5385742,0.48876953
38.9375,2.918457,-1.3613281,6.8632812,34.0,2.4692383,-0.53356934,6.1992188,31.921875,0.8520508,0.97302246,6.1992188,0.94179726,3.1175678,2.2102296,0.14868164,0.14868164,0.14868164,0.40893555,0.5385742,0.47875977
38.9375,2.918457,-1.3613281,6.8632812,32.65625,-1.7736816,-0.5003662,5.8085938,31.921875,0.8520508,0.97302246,5.8085938,1.8090563,3.1175678,3.0108712,0.14868164,0.14868164,0.14868164,0.40893555,0.48876953,0.47875977
34.0,2.4692383,-0.53356934,6.1992188,32.65625,-1.7736816,-0.5003662,5.8085938,31.921875,0.8520508,0.97302246,5.8085938,2.0405354,2.2102296,3.0108712,0.12854004,0.12854004,0.12854004,0.5385742,0.48876953,0.47875977
